group,atom,ori,fsr
Nonmetal,H,0.1383837156,0.1300206013
Nonmetal,H,0.1383837156,0.1379644097
Nonmetal,H,0.1383837156,0.1300206013
Nonmetal,H,0.1383837156,0.1300206013
Nonmetal,H,0.1383837156,0.1300206013
Nonmetal,H,0.1474971965,0.1379644097
Nonmetal,H,0.1299999919,0.1379644097
Nonmetal,H,0.1299999919,0.1300206013
Nonmetal,H,0.1218490721,0.1300206013
Nonmetal,H,0.1218490721,0.1215077532
Nonmetal,H,0.1299999919,0.1300206013
Nonmetal,H,0.1299999919,0.1300206013
Nonmetal,H,0.1299999919,0.1300206013
Nonmetal,H,0.1299999919,0.1215077532
Nonmetal,H,0.1383837156,0.1379644097
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1215077532
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1592097488
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1592097488
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,0.1383837156,0.1379644097
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1517185429,-0.1592097488
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1329683624,-0.1532310084
Nonmetal,C,0.1383837156,0.1300206013
Nonmetal,C,-0.3003976792,-0.3069980037
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,-0.1329683624,-0.139190583
Nonmetal,C,-0.1207080262,-0.1299203508
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,-0.1398015345,-0.1713631832
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1299999919,0.0700733061
Nonmetal,C,0.1474971965,0.1379644097
Nonmetal,C,0.1218490721,0.1215077532
Nonmetal,C,0.1218490721,0.0770145283
Nonmetal,C,0.15636223,0.1539599445
Nonmetal,C,-0.1517185429,-0.1713631832
Nonmetal,C,-0.1591876596,-0.1713631832
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,-0.1207080262,-0.139190583
Nonmetal,C,0.1299999919,0.1215077532
Nonmetal,C,-0.287799572,-0.2842690614
Nonmetal,C,-0.287799572,-0.2842690614
Nonmetal,C,-0.287799572,-0.2842690614
Nonmetal,C,-0.287799572,-0.2842690614
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1856567193
Nonmetal,N,-0.1885855885,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1856567193
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.1984617189,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1592097488
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1856567193
Nonmetal,N,-0.1984617189,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1856567193
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1856567193
Nonmetal,N,-0.1984617189,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1592097488
Nonmetal,N,-0.1885855885,-0.1856567193
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1856567193
Nonmetal,N,-0.1984617189,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1856567193
Nonmetal,N,-0.1984617189,-0.1713631832
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,N,-0.0198518261,-0.0201145925
Nonmetal,N,-0.1885855885,-0.1592097488
Nonmetal,N,-0.1984617189,-0.1820094221
Nonmetal,N,-0.0278989021,-0.0257898285
Nonmetal,N,-0.1773266122,-0.1713631832
Nonmetal,N,-0.1885855885,-0.1820094221
Nonmetal,O,0.6799455583,-0.7426959243
Nonmetal,O,0.6725846455,-0.6030462053
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7426959243
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7462453809
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7462453809
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7462453809
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7462453809
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6757694748
Nonmetal,O,0.6799455583,-0.7426959243
Nonmetal,O,0.6725846455,-0.6129730509
Nonmetal,O,0.6625111327,-0.6716713574
Nonmetal,O,0.6799455583,-0.7426959243
Nonmetal,O,0.6725846455,-0.6030462053
Nonmetal,O,0.6625111327,-0.6716713574
Transition Metal,Cu,0.2624319047,0.2082714079
Transition Metal,Cu,0.1977247223,0.1555182425
Transition Metal,Cu,0.2624319047,0.2082714079
Transition Metal,Cu,0.1977247223,0.1555182425
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1085117906,0.1086478674
Nonmetal,H,0.1273984415,0.1210943958
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,H,0.1046485975,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1210943958
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1273984415,0.1086478674
Nonmetal,H,0.1466015447,0.1415460942
Nonmetal,H,0.1273984415,0.1277358798
Nonmetal,H,0.1085117906,0.1006940172
Nonmetal,H,0.1210274979,0.1006940172
Nonmetal,H,0.1386212756,0.1277358798
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.1414509156
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.1414509156
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.1414509156
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.1414509156
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.079413968,0.0734016889
Nonmetal,C,0.079413968,0.0734016889
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.145226291
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2303549908
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
