,PLD,LCD,ASA,Density,VF,site,ratio,T,Y,Y_pred
5434,32.11243,32.45322,887.837,0.34838,0.8298,0,0.0,231,2.300638755900156,2.2433655858039856
5435,17.90942,18.38658,1153.06,0.597476,0.6992,1,0.5,231,0.5635030262859927,0.6115871891379356
5436,9.32459,10.09049,1536.23,0.76916,0.603,1,0.5,296,0.22327586248004191,0.27829227503389115
5437,32.11596,32.47108,890.204,0.342964,0.8296,2,1.0,231,0.3316894177792543,0.37096349149942404
5438,22.91272,23.16777,1077.82,0.477578,0.7536,2,1.0,111,0.5576496136914261,0.5251946747303009
5439,10.68891,12.55381,1885.68,0.318408,0.8354,2,1.0,296,0.3760139614877991,0.3951514959335327
5440,27.12493,27.59657,996.322,0.396672,0.8018,2,1.0,231,0.305620205423766,0.3247001022100448
5441,25.93438,26.25273,1017.6,0.405037,0.8024,1,1.0,231,0.5171550940187729,0.5665515512228012
5442,27.56956,27.89059,1026.42,0.517939,0.8086,1,1.0,231,0.5873979073820412,0.6159360259771347
5443,11.97962,12.64216,1554.06,0.58135,0.6942,1,0.5,231,0.6366247597273684,0.6274817436933517
5444,31.24991,31.49759,916.449,0.41487,0.8092,1,1.0,296,0.5827178997962039,0.5826252773404121
5445,23.03694,23.45999,1121.61,0.466224,0.768,2,0.5,111,1.199081297445809,1.0288844108581545
5446,32.9942,33.26526,989.633,0.280503,0.859,1,1.0,111,0.9748063013337778,1.0528863072395325
5447,12.48125,12.94086,1198.01,0.727503,0.6322,2,0.5,231,0.4174837309303032,0.4001894257962703
5448,27.9177,28.17859,989.193,0.401406,0.7956,0,0.0,296,1.4268442947467532,1.4156518578529358
5449,23.23628,23.46204,1049.92,0.463394,0.7716,1,0.5,296,0.6043287979829605,0.6141156777739525
5450,19.19279,19.56512,1116.33,0.575613,0.7146,2,0.5,296,0.3288779288930204,0.3434426076710224
5451,8.65629,9.94867,2081.14,0.383123,0.792,1,0.5,231,1.063504830809236,1.1397158354520802
5452,15.62354,16.59499,1240.26,0.60475,0.7042,2,1.0,111,0.1356707732974372,0.23904138803482056
5453,14.14299,14.59462,1403.43,0.648408,0.6618,1,1.0,111,0.3437298950350117,0.44449037313461304
5454,25.4737,25.8615,1052.01,0.417379,0.783,2,1.0,111,0.6644859677622421,0.5152037441730499
5455,19.11156,19.7302,1121.03,0.585485,0.7264,1,0.5,111,1.859609097138415,1.7369117140769954
5456,20.30433,20.59621,1151.41,0.500061,0.7452,0,0.0,296,1.1480665315363994,1.1052180379629137
5457,22.48831,22.76316,1135.63,0.433991,0.774,2,0.5,111,0.8626582990775931,0.9835944771766658
5458,26.21819,26.46291,891.25,0.579132,0.7198,0,0.0,231,1.2534610976426537,1.3097865134477615
5459,30.21251,30.37948,923.693,0.377262,0.8122,1,0.5,296,0.7969750157347043,0.8148420341312885
5460,20.71954,21.21011,1027.61,0.660181,0.6872,1,0.5,296,0.5453056272563633,0.4874002933502197
5461,7.03285,7.34862,1106.14,0.93972,0.504,1,0.5,231,0.1952410945601534,0.25186189636588097
5462,10.45233,11.11296,1392.42,0.718609,0.622,1,1.0,111,0.41887756737820436,0.28237223625183105
5463,17.9532,18.25392,1186.84,0.531445,0.728,2,0.5,296,0.27094071090473726,0.2764876391738653
5464,23.73754,24.01167,1026.53,0.489624,0.757,0,0.0,296,1.1804436397587068,1.2008574530482292
5465,31.89966,32.18576,956.833,0.370163,0.8092,2,1.0,231,0.3896995836002482,0.3992087170481682
5466,22.72211,23.06077,1138.67,0.471181,0.7788,1,1.0,111,0.7394507212527219,0.8118628859519963
5467,15.14312,15.50764,1569.92,0.450958,0.7596,2,0.5,231,0.60964606913817,0.6340399831533432
5468,26.21819,26.46291,891.25,0.579132,0.7198,2,1.0,296,0.40143447737715665,0.45255396515130997
5469,25.6244,28.35191,1031.61,0.151002,0.9178,0,0.0,296,4.325732057846133,4.280003607273102
5470,6.84138,7.40845,884.678,0.820147,0.5588,0,0.0,111,1.0124462726232186,0.9206231236457829
5471,29.50842,29.82144,959.622,0.370317,0.8182,1,0.5,296,0.6790324375050535,0.728813212364912
5472,14.89934,15.21097,1430.79,0.558747,0.7054,0,0.0,111,3.517605812028997,3.4356231689453125
5473,16.9312,17.23409,1189.06,0.579918,0.7006,0,0.0,296,0.9088037812579035,0.903101421892643
5474,18.81365,19.70608,1133.78,0.504396,0.7398,1,1.0,296,0.39825018789924,0.3844461813569069
5475,9.10157,9.39674,1360.19,1.03525,0.5684,0,0.0,111,1.4676866624864922,1.4872200489044194
5476,18.37475,18.8685,1175.26,0.558898,0.7248,1,1.0,231,0.6847755242088588,0.5722117722034454
5477,7.61201,8.01999,1662.02,0.812619,0.5964,1,1.0,296,0.3333655455170134,0.2620267122983933
5478,9.32459,10.09049,1536.23,0.76916,0.603,0,0.0,296,0.636989286646565,0.6695399689488113
5479,15.93025,16.1939,1195.31,0.560088,0.7004,2,1.0,231,0.2172166576364451,0.23018828779459
5480,16.95169,17.45576,1202.97,0.624446,0.703,2,1.0,111,0.41078698756651627,0.43115755915641785
5481,25.47882,25.69906,979.011,0.534228,0.7618,2,1.0,231,0.341122027421892,0.389034129679203
5482,14.44539,14.68024,1416.22,0.544172,0.7084,1,1.0,296,0.24957772614039128,0.26669202558696276
5483,30.06721,30.32973,870.351,0.493916,0.7602,0,0.0,296,1.1134158053051844,1.1567776128649716
5484,19.20747,19.47383,1209.1,0.49874,0.763,1,1.0,231,0.5484295937700245,0.5159401148557663
5485,24.52893,25.04149,1018.66,0.467003,0.778,1,1.0,296,0.37930990662336367,0.4242131970822811
5486,16.67598,16.96215,1211.27,0.59928,0.703,1,0.5,231,0.5307624136831348,0.5940174236893654
5487,27.80888,28.18522,976.47,0.430945,0.791,1,1.0,296,0.4166874082320986,0.4108487106859684
5488,12.3481,13.11535,1811.05,0.493244,0.7448,2,1.0,231,0.3469350543980945,0.3562368601560592
5489,27.59758,28.05485,985.206,0.463061,0.7864,2,0.5,296,0.4583536576103883,0.4681190513074398
5490,28.45694,29.1927,954.946,0.533888,0.7222,2,1.0,111,0.332285532452565,0.45227295160293574
5491,15.89072,16.27449,2160.55,0.410623,0.7922,1,1.0,111,0.6944703818034714,0.9655012488365178
5492,9.39234,10.5938,1496.43,0.643085,0.6694,1,0.5,296,0.441413004140362,0.3974284119904042
5493,12.12641,12.51933,1425.83,0.668249,0.6538,1,0.5,111,1.136429022359259,0.9253311157226567
5494,17.27548,17.77507,1183.8,0.635435,0.7048,1,0.5,296,0.516137766015204,0.48522545024752617
5495,29.94364,30.48528,956.286,0.396969,0.811,0,0.0,231,1.9922843725368307,2.0748353451490402
5496,7.81346,11.39389,2313.92,0.310713,0.8404,1,1.0,231,0.836848688370227,0.8353987857699394
5497,17.27548,17.77507,1183.8,0.635435,0.7048,0,0.0,296,0.8881585234242768,0.8727700002491474
5498,27.56956,27.89059,1026.42,0.517939,0.8086,0,0.0,296,1.058360175325459,1.1009534932672977
5499,9.54835,10.51587,1333.68,0.775313,0.6258,1,0.5,231,0.497943828929631,0.43068789690732956
5500,9.49409,9.91963,684.39,1.03072,0.479,0,0.0,231,0.2909977403826276,0.42869410431012506
5501,13.67833,14.12635,1281.33,0.635868,0.6708,1,0.5,231,0.4559507615324177,0.5237436294555664
5502,26.53373,27.09641,970.876,0.388654,0.7842,0,0.0,231,1.9960627859858682,1.9401149302721024
5503,15.43481,15.98492,1277.14,0.570166,0.7164,2,1.0,296,0.230957875568187,0.21374649181962013
5504,27.14497,27.51614,985.729,0.4341,0.7788,2,1.0,111,0.7717164449591819,0.6299868524074554
5505,18.89046,19.40621,1143.59,0.486953,0.7482,1,1.0,296,0.4939394508867231,0.4600977748632431
5506,11.76505,12.36771,1277.68,0.742764,0.6492,2,0.5,111,1.5153397532699362,0.9245898127555849
5507,9.26631,9.45899,1250.07,0.939067,0.5082,2,0.5,296,0.1548712898298187,0.1403919123113155
5508,44.58568,44.82728,751.634,0.250067,0.873,1,1.0,296,0.6029082852369131,0.5961795151233673
5509,23.21883,23.48624,1417.27,0.505433,0.7622,1,0.5,231,0.9024920005361121,0.8332595527172089
5510,28.36231,31.01001,1043.32,0.139365,0.9248,0,0.0,111,13.941644858418444,13.108880519866947
5511,10.53322,11.18108,1344.66,0.739465,0.62,1,0.5,231,0.3936436412601076,0.4422975033521652
5512,12.83279,13.92801,1592.62,0.549285,0.7154,2,0.5,111,0.8422732361112738,0.9306701123714449
5513,13.98775,14.67184,1179.22,0.695968,0.643,0,0.0,111,2.528057851162392,2.5358065366745
5514,22.01268,23.22818,1110.66,0.498963,0.748,1,1.0,111,1.011137241921288,0.9322246313095093
5515,7.88759,8.64115,1254.7,0.9605,0.5302,0,0.0,296,0.43993497171252804,0.49142228439450264
5516,26.5873,26.93593,1047.31,0.432618,0.7942,2,0.5,111,1.0326101818482192,1.1056168675422664
5517,20.88499,26.76207,957.779,0.118021,0.9378,0,0.0,111,15.301313015003359,14.930757284164432
5518,25.82549,26.10189,1010.56,0.399588,0.7988,2,0.5,231,0.6670299014379266,0.6244527921080589
5519,16.76115,16.93456,1220.29,0.58249,0.7134,1,1.0,296,0.29799558850843394,0.30848913267254835
5520,26.16393,26.41373,1020.67,0.396938,0.8086,2,0.5,296,0.5181710094287526,0.4613507650792599
5521,9.22101,11.52735,1941.58,0.280825,0.8644,0,0.0,296,2.4964076780969866,2.523759342730045
5522,9.28044,9.64438,2087.49,0.501059,0.7342,2,0.5,231,0.3772818148746162,0.45473824581131345
5523,10.47565,10.92852,1368.26,0.81882,0.647,1,0.5,231,0.3640705453057633,0.5357095450162888
5524,9.45147,9.97004,1388.39,0.772312,0.5982,0,0.0,296,0.6330311137503342,0.6612302847206593
5525,23.90051,24.08857,986.238,0.569687,0.7554,0,0.0,296,0.9890311827245237,0.9808901511132717
5526,22.48831,22.76316,1135.63,0.433991,0.774,1,0.5,296,0.5889813907459042,0.6000155732035637
5527,19.85391,20.33709,1131.73,0.565472,0.7148,2,0.5,296,0.2018925950361994,0.2750671859830618
5528,21.54924,21.8136,1269.49,0.565759,0.6986,2,0.5,231,0.3547280649802541,0.40130011364817614
5529,29.10641,29.26242,910.797,0.534441,0.7648,1,0.5,111,2.299518007307623,2.1028742194175716
5530,4.3236,4.93646,752.706,1.10037,0.4766,0,0.0,296,0.3120601074298772,0.2506222128868103
5531,12.48125,12.94086,1198.01,0.727503,0.6322,2,1.0,296,0.2140441110245744,0.21814926341176039
5532,26.00484,26.28015,1233.11,0.500233,0.7342,2,1.0,296,0.1626822272543379,0.1509441984817385
5533,13.17854,13.59732,1294.36,0.694681,0.6602,0,0.0,296,0.7607449901013755,0.8001336194574833
5534,16.98793,17.71082,1316.06,0.471821,0.7574,1,0.5,296,0.5447765373596035,0.5695390496402979
5535,18.23621,18.71444,1194.39,0.525343,0.7254,2,1.0,296,0.2089836255111365,0.18086650967597964
5536,8.0431,10.0594,1827.02,0.557303,0.695,2,1.0,296,0.2959969707757558,0.27321533113718044
5537,8.08037,12.26567,2217.56,0.393492,0.7896,0,0.0,111,6.360977742340633,6.078956604003907
5538,14.87802,15.12574,1204.4,0.604869,0.6848,1,0.5,296,0.38187701474064684,0.3891224563121796
5539,13.7956,16.61482,1948.16,0.333212,0.8344,1,1.0,296,0.6083348873993661,0.588816937059164
5540,5.66415,6.16039,877.867,1.01261,0.4652,1,1.0,231,0.03845929011202259,0.0840244144201279
5541,9.37237,10.14683,1345.93,0.89044,0.565,1,1.0,111,0.12982928626860085,0.22890976071357721
5542,25.22524,25.83796,1053.2,0.41827,0.7854,0,0.0,296,1.439406849613285,1.3985107988119123
5543,33.15813,33.39228,1044.54,0.48924,0.7506,2,1.0,296,0.2675844902256854,0.28190505877137184
5544,3.81261,4.1723,393.539,1.11958,0.4114,0,0.0,111,0.30346784433650253,0.15836122632026667
5545,17.13909,17.55621,1277.2,0.566808,0.7238,0,0.0,231,1.4078245463845684,1.4079707413911824
5546,9.49622,10.16022,1362.6,0.776504,0.5998,2,1.0,231,0.11585699274139899,0.14533643051981926
5547,16.9312,17.23409,1189.06,0.579918,0.7006,2,0.5,231,0.33100401176625677,0.41821479052305216
5548,16.32411,16.82653,1333.19,0.589894,0.712,1,0.5,111,1.5725546857811434,1.313198924064636
5549,22.72211,23.06077,1138.67,0.471181,0.7788,1,1.0,231,0.5676338041981762,0.5241257920861244
5550,18.15727,18.36599,1148.83,0.511933,0.7394,0,0.0,111,3.739022705668719,3.7213109731674194
5551,14.87502,15.66737,1277.15,0.650611,0.6864,2,1.0,111,0.2683358426548355,0.420781284570694
5552,26.33635,27.10766,1082.75,0.440527,0.7832,2,1.0,111,0.8208687976469375,0.7638446986675262
5553,12.17555,12.57222,1314.01,0.915235,0.6228,0,0.0,231,0.881667772861177,0.8102419450879097
5554,10.50974,11.20659,1397.75,0.707751,0.6332,2,1.0,111,0.1632782984410515,0.18465831875801084
5555,15.96228,16.487,1256.84,0.516154,0.7254,1,1.0,296,0.4812002876872397,0.43210648745298386
5556,29.58861,29.71623,916.759,0.44457,0.7864,0,0.0,296,1.3052980662445077,1.277727961540222
5557,22.32117,23.00191,1133.19,0.494127,0.7524,0,0.0,296,1.1041758194638707,1.1132874414324758
5558,29.10641,29.26242,910.797,0.534441,0.7648,1,0.5,296,0.7724850039798895,0.7508991658687592
5559,31.20029,31.46174,897.885,0.355463,0.8044,2,1.0,296,0.2489505613603824,0.26044263737276196
5560,10.38794,10.70439,1254.06,0.78566,0.6,1,0.5,231,0.4846810885178324,0.42790865898132324
5561,18.90684,19.43765,1165.8,0.54192,0.7212,1,1.0,111,0.8954095347588826,0.8477705717086792
5562,21.72748,22.11926,1258.58,0.474077,0.7382,1,1.0,231,0.5885335882811789,0.5633100643754005
5563,8.0431,10.0594,1827.02,0.557303,0.695,2,1.0,111,0.6918307161727526,0.5406822562217712
5564,31.84749,32.36866,906.875,0.360794,0.8324,2,0.5,111,1.1943917223240008,1.254216730594635
5565,13.98506,14.58736,1308.58,0.671482,0.638,1,0.5,231,0.36906365346381237,0.44072724878787994
5566,17.47506,17.94054,1410.29,0.464398,0.7678,1,1.0,296,0.3674986975895934,0.40772561170160765
5567,28.14934,28.45344,977.906,0.3959,0.8072,2,1.0,231,0.43951545382677754,0.45129358768463135
5568,31.02221,31.22738,1069.07,0.51396,0.7444,1,1.0,231,0.5106390984405538,0.5305593237280846
5569,7.03285,7.34862,1106.14,0.93972,0.504,2,0.5,231,0.1099928443161983,0.16909876838326454
5570,7.49153,8.26864,2786.03,0.573041,0.7474,0,0.0,111,4.475481488081423,4.124173879623413
5571,5.72195,10.04139,2268.91,0.519987,0.7302,1,1.0,111,0.837757252648486,0.8453112244606023
5572,26.5873,26.93593,1047.31,0.432618,0.7942,2,1.0,111,0.5383404057665007,0.5535276234149933
5573,27.06543,27.27431,1029.65,0.455449,0.7902,0,0.0,231,1.7826017603279853,1.7762823998928066
5574,9.32459,10.09049,1536.23,0.76916,0.603,1,0.5,231,0.3403950434010634,0.45383909717202187
5575,4.96192,5.82992,1100.38,1.05784,0.4806,0,0.0,296,0.3793911844445747,0.2866035997867584
5576,1.14758,2.20808,0.0,1.75706,0.247,0,0.0,296,0.0,0.21323846280574796
5577,9.83779,10.76848,1124.01,1.05326,0.5798,0,0.0,111,1.1987994924581775,1.4637532234191895
5578,14.91681,15.19576,1234.64,0.740679,0.6612,0,0.0,296,0.7837829135635782,0.7767260782420635
5579,14.87802,15.12574,1204.4,0.604869,0.6848,1,0.5,111,0.9608915746951968,0.9332131743431089
5580,26.12175,26.54706,1232.78,0.478511,0.7678,2,0.5,231,0.521635191315625,0.556354433298111
5581,26.21819,26.46291,891.25,0.579132,0.7198,2,0.5,231,0.7641722202357849,0.7025849223136902
5582,33.55346,33.89639,904.93,0.240895,0.8596,1,1.0,296,0.7302464774252869,0.6896439790725708
5583,16.67598,16.96215,1211.27,0.59928,0.703,2,1.0,111,0.1670798092908835,0.22266551852226263
5584,26.59966,26.90278,1008.01,0.462854,0.7896,2,1.0,296,0.37661953413828636,0.37831483408808714
5585,9.882,10.41104,1368.84,0.736052,0.6136,1,0.5,111,0.4690134899397762,0.5293819308280945
5586,27.00362,27.19606,1013.49,0.398703,0.8136,1,1.0,231,0.5547733194851595,0.622239239513874
5587,27.93758,28.19065,985.28,0.39873,0.803,2,1.0,296,0.272976350758601,0.28031653538346296
5588,11.0019,11.69991,882.118,0.884416,0.5356,2,0.5,111,0.397666273008103,0.37135091423988337
5589,9.32459,10.09049,1536.23,0.76916,0.603,2,0.5,296,0.172353354085484,0.18784778169356287
5590,17.82287,18.08436,1323.77,0.612017,0.7012,1,1.0,111,0.871228936047834,0.8155407905578616
5591,8.73946,11.45395,2139.76,0.515475,0.7608,0,0.0,231,2.0587569916865744,2.003459066152572
5592,14.1481,14.38798,1191.14,0.759474,0.6466,2,1.0,296,0.2813556088067668,0.31983698531985283
5593,16.12563,16.80212,1340.71,0.664142,0.6472,1,1.0,231,0.266688248119381,0.325109250843525
5594,7.40055,8.10864,1327.25,0.876767,0.5454,1,1.0,296,0.15275910492789768,0.1467760019004345
5595,9.06032,9.77874,1282.36,0.81013,0.5814,2,1.0,296,0.14776489486884642,0.12872562557458875
5596,4.43086,5.23077,478.491,1.14321,0.4322,2,0.5,296,0.0633281297887977,0.01927722804248333
5597,26.5873,26.93593,1047.31,0.432618,0.7942,1,1.0,231,0.6023734707835839,0.6085859164595604
5598,19.61827,20.37076,1103.39,0.569843,0.7314,2,1.0,296,0.6005183435738035,0.6054725348949432
5599,30.09488,30.41767,1069.89,0.519823,0.7428,0,0.0,296,1.0281023647110334,0.9671693295240407
5600,17.0507,17.80496,1472.28,0.406102,0.7876,0,0.0,111,4.987550784606167,5.367592453956604
5601,32.33396,32.66085,813.849,0.470374,0.7724,1,1.0,296,0.5636831908220812,0.6017776094377041
5602,10.68891,12.55381,1885.68,0.318408,0.8354,2,1.0,111,0.7698392235471473,0.754492580890656
5603,23.21883,23.48624,1417.27,0.505433,0.7622,2,1.0,296,0.25895611688220294,0.25061875581741333
5604,8.0431,10.0594,1827.02,0.557303,0.695,1,1.0,296,0.4785074763842444,0.3709527403116226
5605,19.65132,19.95355,1195.14,0.514815,0.7452,0,0.0,296,1.0925244643874035,1.0512855574488644
5606,12.97747,13.39591,1311.69,0.580412,0.6956,2,0.5,231,0.5442768176307334,0.413699321448803
5607,22.48831,22.76316,1135.63,0.433991,0.774,1,0.5,111,1.526459548597539,1.5806996822357178
5608,31.02221,31.22738,1069.07,0.51396,0.7444,1,1.0,111,0.8045045592641175,0.8609985113143921
5609,37.53631,37.71892,771.974,0.379974,0.8236,0,0.0,296,1.6004933567063677,1.559336803853512
5610,5.9308,7.61354,1705.95,0.715945,0.6226,0,0.0,296,0.535455964593919,0.7500503100454807
5611,5.23734,5.65804,607.296,0.940009,0.5198,2,0.5,231,0.0946834425822234,0.11371976509690285
5612,20.97116,21.53852,1153.83,0.524462,0.7378,1,1.0,111,0.9412851888561606,0.8948292732238767
5613,18.89046,19.40621,1143.59,0.486953,0.7482,2,1.0,231,0.4132299902100378,0.3691390380263329
5614,4.83732,5.87561,945.32,0.937543,0.508,0,0.0,296,0.4346256298808595,0.27380530536174774
5615,14.44649,14.84694,1232.24,0.703127,0.6578,2,0.5,296,0.32264279019035064,0.29807381331920624
5616,14.87802,15.12574,1204.4,0.604869,0.6848,2,1.0,231,0.22094894785796731,0.22065265476703644
5617,24.73971,24.93045,1065.6,0.447461,0.7648,2,1.0,111,0.592210747880317,0.5274594128131866
5618,6.21266,7.34615,1964.67,0.699817,0.6282,1,1.0,296,0.1819137328370769,0.17077362537384033
5619,10.45233,11.11296,1392.42,0.718609,0.622,2,0.5,231,0.3513264102289822,0.3070042356848717
5620,15.15307,15.6606,1345.29,0.523442,0.7466,2,1.0,111,0.727406452494006,0.6274697184562685
5621,5.93934,7.94221,1311.09,0.921233,0.5638,2,0.5,111,0.15077721103325775,0.13006904721260082
5622,17.13909,17.55621,1277.2,0.566808,0.7238,2,1.0,296,0.179600217421422,0.17914259433746335
5623,32.72044,32.89072,882.941,0.363404,0.8172,0,0.0,231,2.166951822296662,2.146817579865456
5624,25.03846,25.23873,1171.91,0.533736,0.7422,2,1.0,111,0.21592168281277585,0.1827573180198669
5625,20.77157,21.46285,1109.96,0.51835,0.7376,0,0.0,111,3.4806917630937693,3.6762492656707764
5626,34.32777,34.64499,822.726,0.413797,0.7966,1,1.0,296,0.6803428443514499,0.6562874242663383
5627,10.93878,11.43287,1580.17,0.588891,0.686,1,0.5,296,0.3626580742958766,0.3703739894554019
5628,18.15727,18.36599,1148.83,0.511933,0.7394,0,0.0,231,1.4840222586895113,1.4901270046830175
5629,22.01268,23.22818,1110.66,0.498963,0.748,2,1.0,231,0.3613039075932351,0.34541358798742294
5630,23.17957,23.42106,1096.61,0.451638,0.7674,1,0.5,296,0.6059285460912917,0.6195194944739342
5631,26.03347,26.58854,1013.33,0.388748,0.7998,2,0.5,231,0.4952856526991505,0.5525589734315872
5632,11.71874,11.9102,955.865,0.9442,0.481,2,1.0,111,0.11569910304508702,0.03306367993354792
5633,33.15813,33.39228,1044.54,0.48924,0.7506,1,1.0,231,0.5787390599228885,0.5836283341050148
5634,5.23734,5.65804,607.296,0.940009,0.5198,1,0.5,231,0.1877967303695402,0.20292170345783228
5635,28.5914,28.78633,915.006,0.418859,0.7986,2,0.5,296,0.6998702950426882,0.6124690994620323
5636,10.95393,11.47035,1281.51,0.782235,0.5978,0,0.0,111,2.1749770660418637,2.2541487812995915
5637,33.40283,33.61063,880.354,0.35895,0.8038,1,0.5,296,0.7063524813158215,0.7412288337945938
5638,21.54924,21.8136,1269.49,0.565759,0.6986,2,1.0,296,0.1473276836923099,0.16896988125517964
5639,12.37894,13.65495,1429.69,0.601732,0.6828,1,0.5,111,0.705910759095698,0.7841271162033083
5640,22.15473,22.82204,1387.51,0.34437,0.8134,0,0.0,111,6.150059656350498,6.033891797065735
5641,11.46774,12.82588,1388.08,0.660057,0.6654,1,0.5,111,1.2418246630234755,0.9000723958015442
5642,18.89046,19.40621,1143.59,0.486953,0.7482,1,0.5,231,0.8598252157868761,0.8155936896800995
5643,23.03694,23.45999,1121.61,0.466224,0.768,2,0.5,231,0.6242534368374905,0.5824745669960976
5644,27.59758,28.05485,985.206,0.463061,0.7864,2,0.5,231,0.643687316437479,0.6533085778355598
5645,9.75555,10.66349,1355.02,0.801267,0.6034,1,1.0,231,0.2754258606804478,0.2760355696082115
5646,14.20492,14.70566,1114.35,0.798037,0.599,0,0.0,296,0.4954314841967125,0.5725144166499376
5647,15.93025,16.1939,1195.31,0.560088,0.7004,1,1.0,111,0.5366192516816677,0.5155772566795349
5648,25.4737,25.8615,1052.01,0.417379,0.783,2,0.5,111,1.2311863460885601,1.0391858816146853
5649,14.1481,14.38798,1191.14,0.759474,0.6466,2,0.5,111,1.0015089151179986,0.8652395009994509
5650,27.22108,27.58096,1025.83,0.41562,0.7978,2,0.5,231,0.6319192153359072,0.635731428861618
5651,22.99116,23.28895,1032.48,0.569353,0.7088,2,1.0,231,0.2318709775631917,0.25918895751237864
5652,32.00589,32.19264,923.621,0.350349,0.8084,1,0.5,296,0.659914311451254,0.7286200225353241
5653,9.44647,10.32133,1322.47,0.801631,0.5896,0,0.0,231,0.759185261345652,0.8197513669729233
5654,21.91682,22.52009,1134.73,0.47916,0.7552,2,0.5,231,0.502293367219953,0.5192790329456329
5655,16.9322,17.3466,1242.62,0.544359,0.7408,0,0.0,111,3.512638973211436,3.623462975025177
5656,3.81261,4.1723,393.539,1.11958,0.4114,1,0.5,296,0.050731046037410805,0.04788910411298275
5657,12.61914,13.08046,1393.38,0.756007,0.6526,0,0.0,231,1.111956357701287,0.9802692309021945
5658,11.21613,11.58627,1408.38,0.740952,0.6642,1,0.5,231,0.5525559795062096,0.6214161887764931
5659,11.48904,11.89015,1374.53,0.733937,0.6524,2,1.0,231,0.14181330618971938,0.2519696801900864
5660,29.40064,29.64785,1116.34,0.542251,0.7386,2,0.5,231,0.5764794679727727,0.5250421762466431
5661,18.87165,20.37546,1418.0,0.229766,0.878,2,0.5,231,1.1220846586367412,1.127485401928425
5662,19.54583,19.70949,1083.93,0.54873,0.717,2,1.0,111,0.2495821233189372,0.45983430743217474
5663,33.78725,33.86917,885.487,0.334821,0.8416,0,0.0,296,2.0215335710828595,2.2741316258907314
5664,14.95702,16.31818,1235.42,0.612782,0.699,1,0.5,296,0.4936629742301968,0.4538682922720909
5665,25.93438,26.25273,1017.6,0.405037,0.8024,1,1.0,296,0.38119770843543277,0.41393122076988226
5666,22.01679,31.65411,899.168,0.14459,0.9324,1,0.5,296,2.4267997919581514,2.356022208929062
5667,17.45545,17.75202,1152.45,0.616965,0.7004,1,0.5,296,0.4554990834371894,0.4297545626759529
5668,15.62354,16.59499,1240.26,0.60475,0.7042,1,1.0,296,0.29597106971532494,0.30695719644427305
5669,21.90998,22.16218,1119.95,0.457913,0.773,1,0.5,231,0.7964359731397234,0.7821580246090889
5670,25.074,25.37192,1006.81,0.462755,0.7812,1,0.5,296,0.6382201805336974,0.6625562310218811
5671,23.39501,23.77963,1078.02,0.42397,0.7896,0,0.0,296,1.370309787392181,1.3663605004549022
5672,26.5873,26.93593,1047.31,0.432618,0.7942,2,0.5,296,0.4416432978477226,0.4124077577143907
5673,9.32459,10.09049,1536.23,0.76916,0.603,0,0.0,231,0.9589205651141826,0.9140359461307526
5674,9.65292,11.85478,1407.05,0.734271,0.6368,1,1.0,111,0.7374196156482979,0.6584753394126892
5675,14.1481,14.38798,1191.14,0.759474,0.6466,2,0.5,296,0.3645660083977635,0.3744892366230488
5676,12.42246,12.68633,1297.84,0.818447,0.6304,0,0.0,111,2.2958772905087814,2.1729742288589478
5677,28.36231,31.01001,1043.32,0.139365,0.9248,1,0.5,296,1.4788952818654855,1.5632388293743136
5678,21.19627,21.63801,1067.72,0.649875,0.6628,0,0.0,231,1.047191666174772,1.002045638859272
5679,27.9177,28.17859,989.193,0.401406,0.7956,2,0.5,231,0.5519840469056168,0.591157928109169
5680,9.65292,11.85478,1407.05,0.734271,0.6368,2,1.0,231,0.2722960934362521,0.2781078889966011
5681,11.48904,11.89015,1374.53,0.733937,0.6524,0,0.0,111,2.50170450329106,2.406730473041535
5682,23.09195,23.32085,1073.87,0.572608,0.7408,0,0.0,111,3.471347869480778,3.3831018209457397
5683,56.24885,56.39856,624.098,0.240713,0.8774,2,0.5,231,0.8494376330825566,0.8444407880306244
5684,13.34386,14.08286,1381.71,0.544649,0.7286,2,1.0,296,0.25809794708685246,0.21970785036683083
5685,25.6244,28.35191,1031.61,0.151002,0.9178,2,1.0,231,0.8796675009813777,0.7442147731781006
5686,20.97116,21.53852,1153.83,0.524462,0.7378,0,0.0,296,0.9856138059116555,1.0211838856339452
5687,30.87029,31.02732,820.62,0.506384,0.7606,0,0.0,231,1.482984359398761,1.5854843072593212
5688,24.73971,24.93045,1065.6,0.447461,0.7648,2,1.0,231,0.3640993481949183,0.35608948767185206
5689,19.85391,20.33709,1131.73,0.565472,0.7148,2,0.5,111,0.4444519320809268,0.6215609610080721
5690,20.71954,21.21011,1027.61,0.660181,0.6872,0,0.0,296,0.817660689084981,0.7978620231151581
5691,9.54835,10.51587,1333.68,0.775313,0.6258,1,0.5,111,0.7368293568646843,0.5948365330696108
5692,15.62354,16.59499,1240.26,0.60475,0.7042,1,0.5,296,0.4114058206740018,0.41439525038003927
5693,14.20348,16.1985,1362.96,0.19318,0.8914,2,1.0,231,0.8694651797308784,0.7710322067141533
5694,26.59765,26.75687,1062.01,0.38141,0.8082,0,0.0,111,5.647664347672117,5.390645444393158
5695,14.6828,15.11833,1323.99,0.667973,0.6862,1,1.0,231,0.3893164770581078,0.3911437019705772
