,PLD,LCD,ASA,Density,VF,site,ratio,T,Y,Y_pred
6106,9.06032,9.77874,1282.36,0.81013,0.5814,0,0.0,111,16.039682926785716,15.935636520385742
6107,26.53373,27.09641,970.876,0.388654,0.7842,1,1.0,296,7.468739098669643,7.487337827682495
6108,29.10641,29.26242,910.797,0.534441,0.7648,1,1.0,296,6.664959063973215,6.7958321273326865
6109,10.38794,10.70439,1254.06,0.78566,0.6,2,1.0,231,9.09878880860714,8.960617542266853
6110,16.14796,16.30386,1000.43,0.779671,0.5738,2,1.0,111,11.271922433946429,12.178297996521
6111,4.85715,6.3075,1702.28,0.736441,0.6326,0,0.0,231,7.26228706375,7.710904449224472
6112,28.45694,29.1927,954.946,0.533888,0.7222,2,1.0,231,9.888728262866074,9.976052761077879
6113,4.3236,4.93646,752.706,1.10037,0.4766,1,0.5,111,5.095935175651787,4.416891098022461
6114,5.97895,8.19356,1857.84,0.724363,0.6138,1,1.0,296,6.701234894982141,6.598531723022461
6115,9.22101,11.52735,1941.58,0.280825,0.8644,2,0.5,231,12.388431666589286,12.492776513099672
6116,25.07403,25.43054,985.864,0.489931,0.7496,2,0.5,296,5.981502385500001,6.217937350273132
6117,23.26877,24.05069,1086.61,0.507323,0.7478,0,0.0,231,7.319428425089287,7.146267533302307
6118,12.42246,12.68633,1297.84,0.818447,0.6304,0,0.0,231,7.424929235089287,7.762829840183258
6119,14.17161,15.36874,1119.34,0.711981,0.6386,0,0.0,111,17.124217368750003,18.300966262817383
6120,9.39234,10.5938,1496.43,0.643085,0.6694,1,1.0,231,9.28513357165179,9.541358351707457
6121,27.06543,27.27431,1029.65,0.455449,0.7902,2,1.0,231,11.248155441910711,10.371234893798826
6122,26.43258,26.99311,1004.04,0.46593,0.7854,2,1.0,111,17.61653901059821,16.90766716003418
6123,11.73659,12.21412,1394.02,0.615116,0.684,2,1.0,231,8.968397295946431,9.853401184082031
6124,18.38647,18.83115,1360.51,0.633766,0.6616,2,1.0,111,7.710419468642851,10.11419010162354
6125,9.54835,10.51587,1333.68,0.775313,0.6258,1,0.5,296,5.703150497419643,5.039081931114197
6126,19.19279,19.56512,1116.33,0.575613,0.7146,2,0.5,231,10.579242297633925,9.94430375099182
6127,16.9322,17.3466,1242.62,0.544359,0.7408,1,1.0,231,8.997111167249997,10.065672516822813
6128,22.67011,22.84724,1146.64,0.470824,0.7566,1,1.0,111,16.279427283294638,15.799053192138672
6129,7.79301,8.62342,2000.94,0.585175,0.686,0,0.0,111,20.018933695535708,21.204900264739987
6130,9.65292,11.85478,1407.05,0.734271,0.6368,1,1.0,296,5.831346516232144,6.111430823802948
6131,18.03346,18.33212,1123.89,0.614475,0.7156,0,0.0,231,8.564667579285715,8.19875505566597
6132,22.01679,31.65411,899.168,0.14459,0.9324,2,0.5,111,23.194556576464286,21.90687227249145
6133,4.96192,5.82992,1100.38,1.05784,0.4806,0,0.0,231,6.568345365803571,5.880595088005066
6134,26.00484,26.28015,1233.11,0.500233,0.7342,1,1.0,231,11.142538626151783,11.133162498474125
6135,16.23775,16.39396,1316.95,0.608142,0.6862,1,0.5,296,6.579777951991072,6.414726972579956
6136,18.41775,19.07895,1224.74,0.48227,0.7502,1,1.0,111,17.005966087687497,17.26349925994873
6137,26.53373,27.09641,970.876,0.388654,0.7842,2,0.5,296,6.772160410375001,6.823746383190155
6138,9.75555,10.66349,1355.02,0.801267,0.6034,1,1.0,111,8.31159604044643,8.28029918670654
6139,47.10105,47.6541,791.498,0.108753,0.9538,0,0.0,111,22.037026097321426,23.35211098194122
6140,32.11596,32.47108,890.204,0.342964,0.8296,2,1.0,111,15.20226663621429,16.53795814514161
6141,13.81761,14.07691,1428.11,0.785279,0.6614,0,0.0,296,4.679623714732143,4.956021502614021
6142,10.02197,11.66813,2118.37,0.294407,0.855,2,0.5,231,13.06753350652679,12.988339424133304
6143,15.62354,16.59499,1240.26,0.60475,0.7042,2,0.5,111,11.374001983035722,14.024326324462889
6144,14.44649,14.84694,1232.24,0.703127,0.6578,1,0.5,296,6.8624610240267865,6.80105197429657
6145,24.16371,24.48794,1019.98,0.485873,0.7796,1,0.5,231,9.369899078875005,9.608632087707516
6146,44.58568,44.82728,751.634,0.250067,0.873,2,0.5,296,7.557771348455358,7.281403124332428
6147,17.9532,18.25392,1186.84,0.531445,0.728,2,1.0,111,11.038830302071428,12.488069534301761
6148,28.45694,29.1927,954.946,0.533888,0.7222,2,0.5,231,9.587108782607146,8.553680658340458
6149,27.02253,27.23706,1098.13,0.316076,0.8382,2,1.0,231,12.372432618750004,11.345491647720337
6150,26.5749,26.90255,1055.53,0.444202,0.7848,2,1.0,111,16.69799469150893,15.989240646362301
6151,18.23621,18.71444,1194.39,0.525343,0.7254,1,0.5,231,9.927372000455353,9.586383938789371
6152,39.65207,39.84009,1004.35,0.375032,0.8098,1,0.5,111,17.662732591651785,17.461106300354
6153,15.55837,15.82503,1246.72,0.623778,0.6872,0,0.0,296,4.923520427321429,4.998545229434966
6154,25.6244,28.35191,1031.61,0.151002,0.9178,2,0.5,296,7.401114302125,7.417415469884872
6155,25.82549,26.10189,1010.56,0.399588,0.7988,2,1.0,296,7.6757865768928575,8.2188218832016
6156,13.14222,13.52573,1287.14,0.661192,0.6736,1,1.0,111,6.912155515491069,8.592952728271491
6157,25.47882,25.69906,979.011,0.534228,0.7618,2,1.0,111,15.878515502330359,15.94321537017822
6158,19.48416,19.72142,1164.54,0.529438,0.7294,2,0.5,231,9.055953159241078,9.711162507534022
6159,11.0019,11.69991,882.118,0.884416,0.5356,2,1.0,296,3.2282348136517856,3.7466343119740486
6160,8.01596,8.77659,1314.91,0.831244,0.582,2,0.5,231,7.998032191026784,7.767038106918335
6161,17.2986,17.84282,1153.09,0.651668,0.7022,2,1.0,111,18.432517728339292,16.33206176757813
6162,7.03285,7.34862,1106.14,0.93972,0.504,0,0.0,231,5.541101995,5.11381322145462
6163,12.48125,12.94086,1198.01,0.727503,0.6322,2,0.5,296,4.695405017267857,5.216683626174927
6164,31.66569,32.08143,1119.86,0.486739,0.7692,1,0.5,231,9.742216602973214,9.622432351112362
6165,16.45521,17.14001,1243.22,0.555858,0.716,2,1.0,296,7.493249030410715,8.509811490774155
6166,15.821,22.92042,1253.51,0.176974,0.9102,1,1.0,296,8.009116096428572,7.945961236953735
6167,20.71954,21.21011,1027.61,0.660181,0.6872,0,0.0,111,19.433498251785718,19.74035739898682
6168,13.68428,13.86033,1382.66,0.601994,0.6888,1,0.5,231,8.888706229705356,9.465009570121765
6169,4.51313,4.91247,573.201,0.961818,0.4892,2,0.5,296,3.7562324026875,3.7671502828598022
6170,33.34342,33.50589,863.479,0.338466,0.811,0,0.0,231,7.745683482053572,7.727000534534454
6171,34.54894,34.69931,860.8,0.354099,0.8276,1,0.5,231,8.893285305196429,9.189069986343384
6172,26.72274,27.03934,938.129,0.43331,0.7788,2,0.5,231,10.95615111716965,10.17337846755982
6173,16.60556,17.23016,1193.94,0.491903,0.7428,1,1.0,231,11.657849233196425,11.381070852279661
6174,16.45521,17.14001,1243.22,0.555858,0.716,1,1.0,296,7.041229236169643,7.847959011793137
6175,15.62354,16.59499,1240.26,0.60475,0.7042,0,0.0,111,20.089472532142864,19.15086698532105
6176,14.5833,15.03616,1268.92,0.684052,0.6594,1,0.5,231,10.132633351062495,9.647621154785158
6177,19.19279,19.56512,1116.33,0.575613,0.7146,1,1.0,296,8.209799094705357,8.159042716026306
6178,19.78,20.10637,1220.15,0.543702,0.7066,0,0.0,296,5.357617037500001,5.600391015410423
6179,12.97747,13.39591,1311.69,0.580412,0.6956,1,1.0,231,8.930353878937503,9.755383133888245
6180,20.59511,21.12963,1170.87,0.499172,0.7494,1,1.0,296,8.168085942803572,8.321154415607452
6181,8.65629,9.94867,2081.14,0.383123,0.792,0,0.0,231,10.522188598124997,11.65222315490246
6182,26.33635,27.10766,1082.75,0.440527,0.7832,0,0.0,111,19.601420532142853,20.30188202857971
6183,22.48831,22.76316,1135.63,0.433991,0.774,2,0.5,231,10.433008200107139,10.20275759696961
6184,23.21883,23.48624,1417.27,0.505433,0.7622,1,1.0,111,17.95084561587501,16.331212997436516
6185,20.37253,20.90007,1204.87,0.412557,0.7766,0,0.0,231,8.423058894375,8.466474115848541
6186,18.46865,18.7246,1085.34,0.567522,0.7332,0,0.0,231,8.37117033357143,8.209592938423157
6187,22.01268,23.22818,1110.66,0.498963,0.748,2,0.5,111,16.3558751048125,15.734800338745114
6188,9.49622,10.16022,1362.6,0.776504,0.5998,2,1.0,111,5.61889714845535,6.064105987548828
6189,28.45694,29.1927,954.946,0.533888,0.7222,0,0.0,111,18.57969586964286,18.21116256713867
6190,22.99116,23.28895,1032.48,0.569353,0.7088,1,0.5,111,15.043687885705364,15.31902647018433
6191,31.24991,31.49759,916.449,0.41487,0.8092,0,0.0,231,8.098798683928571,8.043938219547272
6192,22.34531,22.74923,1062.28,0.573461,0.7216,0,0.0,111,20.413922989285716,21.21405577659607
6193,16.12563,16.80212,1340.71,0.664142,0.6472,1,1.0,111,10.097132295776781,12.09825515747071
6194,18.81365,19.70608,1133.78,0.504396,0.7398,1,0.5,231,8.514910458571428,8.495119214057922
6195,15.43481,15.98492,1277.14,0.570166,0.7164,1,0.5,296,6.268565625142857,6.0200311839580545
6196,13.17854,13.59732,1294.36,0.694681,0.6602,2,0.5,296,6.8522582958125,6.766723811626434
6197,9.24781,9.80223,1393.32,0.72702,0.6284,0,0.0,296,5.1504328484821436,5.324977412819862
6198,9.49622,10.16022,1362.6,0.776504,0.5998,1,0.5,111,11.995895421625,11.477274894714359
6199,26.59966,26.90278,1008.01,0.462854,0.7896,1,0.5,296,6.494894137687501,6.422691702842712
6200,13.86732,14.541,1258.34,0.643867,0.701,2,0.5,296,6.704065802580358,6.995584636926651
6201,22.34531,22.74923,1062.28,0.573461,0.7216,1,0.5,231,8.51696658632143,8.992953717708588
6202,18.77561,21.68941,1084.43,0.154825,0.9158,1,0.5,111,23.622100691633925,23.668128967285153
6203,3.38802,5.76965,856.239,1.06672,0.452,0,0.0,296,3.726950830178572,3.837685465812683
6204,12.37894,13.65495,1429.69,0.601732,0.6828,2,1.0,296,9.484074142544646,9.432716608047487
6205,27.02253,27.23706,1098.13,0.316076,0.8382,0,0.0,296,6.299652355357143,6.559211909770966
6206,28.39031,28.74787,961.808,0.394082,0.792,2,0.5,111,16.549987938276793,17.123243331909183
6207,19.48416,19.72142,1164.54,0.529438,0.7294,1,0.5,296,6.486250177214286,6.491864860057831
6208,23.10256,23.41955,1041.04,0.631882,0.677,1,1.0,296,4.910188873848214,4.980090290307999
6209,14.89934,15.21097,1430.79,0.558747,0.7054,2,1.0,111,13.42292164816071,12.33798122406006
6210,23.90051,24.08857,986.238,0.569687,0.7554,1,1.0,111,18.869611155866078,17.7047815322876
6211,4.96192,5.82992,1100.38,1.05784,0.4806,1,0.5,296,4.8222894903125,4.929847478866577
6212,20.23061,20.5771,1150.47,0.458838,0.7518,0,0.0,231,7.617243717678573,7.685774326324463
6213,25.074,25.37192,1006.81,0.462755,0.7812,2,0.5,296,7.488008678705358,7.19135046005249
6214,25.84911,26.1718,1182.03,0.550067,0.7164,1,0.5,111,18.362989970080356,18.200303554534912
6215,18.62581,21.79419,1088.15,0.166713,0.9158,0,0.0,296,6.955830491696428,6.931964635848999
6216,19.33215,19.66873,1081.63,0.613133,0.6902,0,0.0,231,7.014973748392859,7.186586767435074
6217,21.91682,22.52009,1134.73,0.47916,0.7552,1,1.0,231,11.29968821302678,10.675249576568604
6218,12.95779,13.26533,1210.51,0.76704,0.639,2,0.5,231,10.419418360178575,9.682717084884645
6219,10.02197,11.66813,2118.37,0.294407,0.855,2,1.0,111,20.563426659839283,22.062437057495117
6220,15.89072,16.27449,2160.55,0.410623,0.7922,2,1.0,296,8.979565159437497,9.076448440551761
6221,23.21883,23.48624,1417.27,0.505433,0.7622,1,0.5,296,6.72555674938393,6.976770579814911
6222,33.17146,33.53272,907.364,0.363681,0.8256,1,0.5,296,6.55785759938393,6.856426000595093
6223,15.36517,15.68723,1303.59,0.631722,0.6744,2,1.0,296,8.604068387678572,8.656989932060242
6224,17.5668,18.06284,1326.79,0.425624,0.7776,1,0.5,111,20.435568852473217,20.464410781860355
6225,22.6567,23.07061,1084.31,0.59269,0.6946,0,0.0,231,7.276824418035715,7.225934147834778
6226,22.15473,22.82204,1387.51,0.34437,0.8134,0,0.0,231,8.950318492678571,9.478016301989555
6227,11.71874,11.9102,955.865,0.9442,0.481,1,1.0,231,6.562861221419643,6.812991619110107
6228,7.81346,11.39389,2313.92,0.310713,0.8404,2,1.0,111,19.25926526294643,21.52215957641602
6229,32.33396,32.66085,813.849,0.470374,0.7724,0,0.0,231,7.817414544910715,7.765267580747604
6230,32.11596,32.47108,890.204,0.342964,0.8296,1,1.0,111,16.80243922609822,18.44656372070313
6231,26.59966,26.90278,1008.01,0.462854,0.7896,2,1.0,111,17.93179302203572,16.728834152221676
6232,32.33396,32.66085,813.849,0.470374,0.7724,2,1.0,111,16.64789165283036,16.80808448791504
6233,26.59765,26.75687,1062.01,0.38141,0.8082,2,1.0,111,16.87839253334822,17.493797302246094
6234,16.54998,16.79344,1214.01,0.600893,0.6872,1,1.0,111,14.423513402785721,13.494138717651369
6235,15.91733,25.09536,1226.91,0.189809,0.907,0,0.0,111,24.417389433035726,24.743646383285526
6236,17.011,17.20752,1184.3,0.586624,0.7242,2,0.5,111,16.73200918826786,16.520520210266113
6237,24.35244,24.66259,1079.59,0.458002,0.7816,1,0.5,231,8.935480315294644,9.00981593132019
6238,25.84799,25.9731,1017.49,0.407076,0.8046,1,0.5,296,6.5004807681875,6.551875472068787
6239,32.72044,32.89072,882.941,0.363404,0.8172,2,1.0,231,9.3990331404375,10.366518139839174
6240,14.87802,15.12574,1204.4,0.604869,0.6848,2,0.5,111,14.805968505580362,16.22455787658691
6241,16.99861,17.33898,1143.76,0.711626,0.6744,0,0.0,296,5.225811825357144,5.276725545525551
6242,47.10105,47.6541,791.498,0.108753,0.9538,1,0.5,296,7.243947906258928,7.39769446849823
6243,19.29968,19.52597,1136.72,0.553389,0.7238,1,0.5,111,17.72429280082143,17.25248718261719
6244,17.6374,17.92327,1235.28,0.53257,0.7152,0,0.0,111,21.42458338660715,20.33765697479248
6245,33.11678,33.35495,848.902,0.393682,0.8046,0,0.0,111,20.389230499107143,20.668554782867428
6246,15.11119,15.39085,1304.91,0.614819,0.6872,0,0.0,231,7.587041553660715,8.039461880922318
6247,32.5236,32.95889,1066.59,0.467079,0.7424,2,0.5,111,16.363836195517862,16.137818336486824
6248,11.76505,12.36771,1277.68,0.742764,0.6492,1,1.0,111,16.017309410973215,12.213212966918945
6249,16.10278,16.9014,1232.69,0.555457,0.719,1,1.0,111,13.086237110214292,13.435293197631829
6250,27.99736,28.2318,980.14,0.4159,0.7848,2,0.5,111,17.694177807607147,17.722547531127926
6251,5.97895,8.19356,1857.84,0.724363,0.6138,2,1.0,231,6.813161647508933,7.395360708236698
6252,33.34342,33.50589,863.479,0.338466,0.811,2,1.0,296,8.133956739669642,8.274765491485596
6253,15.93025,16.1939,1195.31,0.560088,0.7004,0,0.0,111,20.15601879642857,19.87358903884888
6254,5.02992,6.10684,1271.22,0.878368,0.5472,1,0.5,296,3.692821141973215,3.9298654794692984
6255,19.51535,19.94726,1115.83,0.598194,0.7116,2,0.5,111,19.970650418839284,17.6118745803833
6256,18.07174,18.45842,1176.11,0.553442,0.7156,2,1.0,111,16.49239147844643,13.97793769836425
6257,8.65629,9.94867,2081.14,0.383123,0.792,2,1.0,296,12.711499550892857,12.230757236480716
6258,22.01679,31.65411,899.168,0.14459,0.9324,2,1.0,296,7.835154204410713,8.061758548021317
6259,9.71447,11.54845,1487.08,0.669197,0.6466,0,0.0,111,20.02442155446429,19.957521438598633
6260,7.55389,8.10745,1650.91,0.888982,0.5772,2,1.0,231,8.904092086080363,8.594333410263062
6261,13.68428,13.86033,1382.66,0.601994,0.6888,0,0.0,296,5.456706064107143,5.373747289180756
6262,9.22101,11.52735,1941.58,0.280825,0.8644,0,0.0,231,10.151554328482145,10.267432510852815
6263,31.49777,32.21428,938.383,0.381925,0.8206,1,1.0,231,10.236983698116077,9.847469329833984
6264,32.41145,33.06267,880.118,0.343161,0.8274,1,1.0,111,17.93325998375893,18.49874877929687
6265,18.87165,20.37546,1418.0,0.229766,0.878,0,0.0,296,6.786513697767858,6.791088581085205
6266,16.10278,16.9014,1232.69,0.555457,0.719,2,0.5,231,11.466167440205364,10.458781242370605
6267,4.83732,5.87561,945.32,0.937543,0.508,1,0.5,296,5.405833521544644,5.056955337524414
6268,22.15841,22.42674,1073.76,0.490232,0.758,2,1.0,231,12.160997079660714,11.110959053039553
6269,12.38825,12.79729,1412.35,0.61879,0.6886,0,0.0,296,5.02997774232143,5.113733470439911
6270,31.02221,31.22738,1069.07,0.51396,0.7444,2,1.0,296,7.546772842767858,7.650818943977356
6271,26.05817,26.3841,1138.97,0.504711,0.7454,1,1.0,231,9.597331003464287,9.739293813705446
6272,22.15841,22.42674,1073.76,0.490232,0.758,1,0.5,296,6.947406548232143,6.941990315914154
6273,8.05043,9.33026,2165.58,0.421687,0.7716,1,0.5,231,14.079644463044641,14.646038889884952
6274,31.66569,32.08143,1119.86,0.486739,0.7692,2,1.0,111,17.06247421858929,15.291630744934078
6275,16.67598,16.96215,1211.27,0.59928,0.703,1,1.0,111,11.036944803598209,11.54084396362305
6276,22.01679,31.65411,899.168,0.14459,0.9324,1,1.0,231,10.258963173455363,10.888038158416748
6277,9.24781,9.80223,1393.32,0.72702,0.6284,2,0.5,231,10.266610449553571,9.464717864990229
6278,19.78,20.10637,1220.15,0.543702,0.7066,1,0.5,231,9.584534797187503,9.690826416015629
6279,17.91722,18.20795,1240.2,0.528654,0.7226,0,0.0,111,20.389775689285717,19.91451025009155
6280,21.19367,21.39515,1124.79,0.520441,0.7422,2,1.0,111,13.70479566958928,14.679007530212399
6281,27.80888,28.18522,976.47,0.430945,0.791,2,0.5,111,16.65888009772322,17.50870037078858
6282,10.45233,11.11296,1392.42,0.718609,0.622,1,1.0,231,9.315268358044644,10.268046617507933
6283,27.22108,27.58096,1025.83,0.41562,0.7978,1,1.0,296,7.823171313982142,7.63862270116806
6284,11.46774,12.82588,1388.08,0.660057,0.6654,2,0.5,231,8.28435039475,8.806412518024445
6285,23.86713,24.40121,1064.62,0.425609,0.7954,1,0.5,231,9.746061032866074,9.995701789855959
6286,15.98748,18.94596,1163.54,0.180984,0.9034,2,1.0,111,23.877947709285714,23.689132690429688
6287,3.04787,3.94484,0.0,1.25116,0.43,0,0.0,231,1.8010136492857147,2.4213786721229553
6288,9.882,10.41104,1368.84,0.736052,0.6136,0,0.0,231,7.888231319910714,7.397664904594421
6289,25.20703,25.76358,1023.64,0.428492,0.7918,1,1.0,111,17.878781764741078,17.29737663269043
6290,21.72748,22.11926,1258.58,0.474077,0.7382,0,0.0,296,5.2394150122321435,5.215346992015839
6291,27.91513,28.07793,996.221,0.404815,0.7868,1,0.5,111,18.55607746499107,18.57716083526611
6292,10.41847,11.03913,1527.0,0.748765,0.6326,2,1.0,231,7.913468637625001,8.468828558921814
6293,7.79301,8.62342,2000.94,0.585175,0.686,0,0.0,231,8.216757180803572,9.029185265302658
6294,31.24991,31.49759,916.449,0.41487,0.8092,2,1.0,231,9.663297824991073,10.010666131973268
6295,22.03332,23.61007,1531.0,0.348673,0.8402,0,0.0,111,24.382009899107143,22.9210696220398
6296,26.59966,26.90278,1008.01,0.462854,0.7896,2,0.5,296,6.692921315892858,6.578522264957428
6297,20.71633,22.75045,1055.32,0.14665,0.9284,1,0.5,231,10.353911208107144,10.224310100078581
6298,14.14299,14.59462,1403.43,0.648408,0.6618,1,0.5,231,9.84215478041072,9.818999648094174
6299,56.24885,56.39856,624.098,0.240713,0.8774,2,0.5,296,7.431799271910715,7.044897675514221
6300,22.96511,23.22902,1038.38,0.572732,0.714,2,0.5,111,13.681642796160714,14.665388107299805
6301,7.19365,7.82083,1212.77,1.10023,0.491,0,0.0,111,11.36564202678571,10.58523178100586
6302,9.34537,9.74473,1465.22,0.683572,0.6482,1,0.5,111,11.623758789991069,15.069281578063972
6303,23.21883,23.48624,1417.27,0.505433,0.7622,2,0.5,296,6.839425203669643,7.159256964921951
6304,18.89976,19.6165,1032.14,0.512414,0.732,0,0.0,111,17.792211650892856,18.91632890701294
6305,15.1767,15.53536,1510.42,0.638391,0.6678,1,1.0,231,7.419495990473214,8.537192314863205
6306,27.45373,27.6721,1120.68,0.495526,0.7562,0,0.0,296,5.533745678571429,5.584455490112305
6307,31.20029,31.46174,897.885,0.355463,0.8044,1,0.5,296,6.462619306294643,6.639278203248978
6308,16.14796,16.30386,1000.43,0.779671,0.5738,1,1.0,296,5.797042103330357,5.90443280339241
6309,12.83904,13.2107,1323.18,0.660811,0.655,2,1.0,231,12.19686240608036,10.881524085998532
6310,20.75151,21.06284,1145.62,0.51383,0.7428,1,0.5,111,19.120047940160713,18.73140430450439
6311,13.17854,13.59732,1294.36,0.694681,0.6602,2,1.0,231,9.421896488330354,9.624024868011478
6312,26.05817,26.3841,1138.97,0.504711,0.7454,1,0.5,231,9.394246003348211,9.256619930267334
6313,44.58568,44.82728,751.634,0.250067,0.873,1,0.5,296,7.273168162821429,7.085721552371979
6314,9.33741,10.1699,1262.17,0.840886,0.5684,1,0.5,111,11.84057395453571,11.298492431640629
6315,28.39031,28.74787,961.808,0.394082,0.792,1,1.0,111,16.71462374097322,16.72514152526855
6316,6.42832,7.50136,1612.82,0.748783,0.6086,1,1.0,296,8.810597455089285,7.686437010765076
6317,19.85391,20.33709,1131.73,0.565472,0.7148,2,1.0,231,9.972494267696428,9.967375516891481
6318,14.27275,14.54875,1199.58,0.819318,0.6452,2,1.0,111,14.399045288133928,14.177949905395511
6319,25.8208,26.20869,1016.12,0.414676,0.7936,0,0.0,231,7.9612236266071434,8.3391332924366
6320,11.71874,11.9102,955.865,0.9442,0.481,1,0.5,231,6.238975325098215,6.792819678783417
6321,22.95345,23.17673,1048.87,0.639122,0.677,2,1.0,296,4.758072007544643,4.968033149838448
6322,16.23775,16.39396,1316.95,0.608142,0.6862,1,0.5,231,8.87000366998214,9.281887650489807
6323,5.09152,6.81787,2019.61,0.647199,0.6498,2,1.0,231,5.4963085553482145,4.857694745063782
6324,24.9389,25.21522,1017.24,0.46689,0.774,2,0.5,296,7.474395145401787,7.59515655040741
6325,10.32219,11.16891,1382.33,0.751486,0.6062,2,1.0,296,8.217427745616071,8.185960531234741
6326,27.22108,27.58096,1025.83,0.41562,0.7978,0,0.0,231,8.221956116160715,8.147681891918182
6327,7.17461,7.48822,1216.37,1.10031,0.5024,0,0.0,111,13.432639598214283,10.5895299911499
6328,7.9273,8.39122,1451.66,0.794481,0.5912,0,0.0,111,17.058068134821433,17.222852706909176
6329,8.0431,10.0594,1827.02,0.557303,0.695,0,0.0,296,5.3985145825,4.878004252910614
6330,13.88005,15.08539,1273.17,0.717263,0.6706,2,1.0,296,8.980529803383932,8.712553858757024
6331,27.02253,27.23706,1098.13,0.316076,0.8382,1,0.5,296,7.302641258857144,7.428153097629547
6332,20.80033,21.28633,1099.79,0.612741,0.7292,2,1.0,111,20.990975499571434,19.306993007659912
6333,11.18411,11.33524,1281.21,0.895197,0.5624,1,1.0,296,6.117387210125001,6.012556672096252
6334,14.70511,15.41679,1283.08,0.552143,0.7238,2,1.0,111,12.14064762240178,12.088504791259771
6335,14.44539,14.68024,1416.22,0.544172,0.7084,1,1.0,111,13.934497537267855,15.477729797363281
6336,44.58568,44.82728,751.634,0.250067,0.873,0,0.0,111,21.005870726785712,21.37578988075256
6337,20.00602,20.25626,1344.16,0.591504,0.7052,2,0.5,231,8.361474010017856,8.286142706871033
6338,33.34342,33.50589,863.479,0.338466,0.811,1,0.5,296,6.511319891267857,6.715842932462691
6339,4.66005,5.79003,748.008,1.06779,0.4852,0,0.0,231,4.684143345535714,5.012644559144974
6340,18.14214,18.78344,1219.92,0.493057,0.7624,0,0.0,231,8.361868520089285,7.8301708698272705
6341,31.66569,32.08143,1119.86,0.486739,0.7692,2,0.5,296,7.057183762955358,7.215351700782776
6342,9.33741,10.1699,1262.17,0.840886,0.5684,1,1.0,231,9.072476423312507,9.58985900878906
6343,25.4737,25.8615,1052.01,0.417379,0.783,1,0.5,296,6.4837106904285715,6.48666188120842
6344,28.14934,28.45344,977.906,0.3959,0.8072,1,1.0,231,9.47435495239286,10.296265363693239
6345,27.02253,27.23706,1098.13,0.316076,0.8382,2,1.0,111,16.50578666345536,17.865066528320305
6346,8.10351,9.98288,2395.41,0.367537,0.8304,0,0.0,111,28.08253661696429,26.69647693634034
6347,14.1481,14.38798,1191.14,0.759474,0.6466,0,0.0,296,5.107802290178572,5.038833260536194
6348,22.67011,22.84724,1146.64,0.470824,0.7566,1,1.0,296,7.450427925375,7.331328570842743
6349,26.59765,26.75687,1062.01,0.38141,0.8082,0,0.0,296,6.671641628482145,6.466144651174545
6350,17.2986,17.84282,1153.09,0.651668,0.7022,2,0.5,296,6.40666706538393,6.890712216496468
6351,7.40055,8.10864,1327.25,0.876767,0.5454,2,0.5,111,5.013767953,5.877291679382331
6352,3.12075,4.25762,0.0,1.11223,0.4256,0,0.0,296,1.7815510200892861,1.5224979370832445
6353,7.61201,8.01999,1662.02,0.812619,0.5964,1,0.5,231,8.091934011919644,8.969755470752716
6354,23.21883,23.48624,1417.27,0.505433,0.7622,0,0.0,231,9.783924892410713,9.174630880355835
6355,15.93025,16.1939,1195.31,0.560088,0.7004,1,1.0,296,7.384546988357143,7.410563588142395
6356,14.87989,15.17518,1226.03,0.797164,0.6326,0,0.0,296,5.050431191964286,4.712815046310425
6357,9.22101,11.52735,1941.58,0.280825,0.8644,2,1.0,111,22.14351116735714,22.710285186767578
6358,25.21067,25.46093,1061.57,0.41144,0.7752,0,0.0,111,21.299243125892854,20.86591649055481
6359,27.93758,28.19065,985.28,0.39873,0.803,1,0.5,111,19.127255741553576,19.28632831573486
6360,22.96511,23.22902,1038.38,0.572732,0.714,1,0.5,231,7.663546073803572,7.750586271286011
6361,15.96228,16.487,1256.84,0.516154,0.7254,2,0.5,111,17.36801565599108,15.708273887634274
6362,7.81346,11.39389,2313.92,0.310713,0.8404,1,0.5,296,8.579039199616073,8.656532794237137
6363,11.21613,11.58627,1408.38,0.740952,0.6642,0,0.0,231,7.291108710625,7.50749671459198
6364,23.73754,24.01167,1026.53,0.489624,0.757,1,1.0,111,19.305810038428568,18.021560668945312
6365,18.60733,19.07485,1106.88,0.598516,0.7028,1,0.5,231,8.877219380812498,9.171564817428592
6366,21.34195,21.57123,1143.17,0.49203,0.7596,0,0.0,231,7.603451823928573,7.580292582511902
6367,13.7956,16.61482,1948.16,0.333212,0.8344,2,0.5,296,8.380999058348216,8.170785546302795
6368,13.04719,13.65159,1309.18,0.702818,0.6592,0,0.0,296,5.178030519910715,5.154971539974213
6369,9.37237,10.14683,1345.93,0.89044,0.565,1,1.0,231,8.613494425080358,8.74291086196899
6370,8.35874,8.85682,517.876,0.987896,0.534,0,0.0,296,1.4417068475,1.7830838859081264
6371,28.98969,29.13002,913.101,0.534625,0.7642,0,0.0,296,5.7972385823214285,5.657755345106125
6372,26.03347,26.58854,1013.33,0.388748,0.7998,2,1.0,296,9.407282435875,9.008598923683167
6373,25.21067,25.46093,1061.57,0.41144,0.7752,1,0.5,231,10.173033610071426,9.723120808601381
6374,56.24885,56.39856,624.098,0.240713,0.8774,1,1.0,231,10.354464314383929,10.712018609046936
6375,30.06721,30.32973,870.351,0.493916,0.7602,1,0.5,296,5.806534981866072,5.775443971157074
